call_id,datetime,agent,campaign,trunk,phone_number,disposition,duration,ring_time,hold_time,call_type
CDR_00003992,2024-01-31 10:55:35,Agent_003,New_Product_Launch,TRUNK_BACKUP,+17527860161,Not Interested,177,4,19,Outbound
CDR_00003920,2024-01-31 11:01:45,Agent_003,Sales_Campaign_Q1,VOIP_LINE_A,+15608915850,Disconnected,0,46,0,Outbound
CDR_00004006,2024-01-31 11:07:48,Agent_003,Customer_Retention,SIP_GATEWAY_2,+18861395119,Not Interested,122,18,29,Outbound
CDR_00001488,2024-01-31 11:09:59,Agent_011,Customer_Retention,VOIP_LINE_B,+14642098256,Voicemail,13,3,0,Outbound
CDR_00004243,2024-01-31 11:17:26,Agent_012,Collection_Drive,TRUNK_BACKUP,+15322681870,Sale,53,8,0,Outbound
CDR_00000557,2024-01-31 11:18:08,Agent_020,Customer_Retention,TRUNK_BACKUP,+16312567188,Callback Scheduled,249,13,13,Outbound
CDR_00003795,2024-01-31 11:30:04,Agent_004,Sales_Campaign_Q1,SIP_GATEWAY_2,+16583918575,Callback Scheduled,264,20,8,Outbound
CDR_00004409,2024-01-31 11:31:11,Agent_007,Collection_Drive,TRUNK_PRIMARY,+13784954363,Sale,460,10,7,Outbound
CDR_00003698,2024-01-31 11:37:49,Agent_019,Lead_Generation_2024,TRUNK_PRIMARY,+17478464746,Sale,281,9,18,Outbound
CDR_00002171,2024-01-31 11:41:02,Agent_013,Survey_Campaign,SIP_GATEWAY_2,+14849405877,Voicemail,7,28,0,Outbound
CDR_00000390,2024-01-31 12:06:57,Agent_017,Customer_Retention,TRUNK_PRIMARY,+13671848036,Sale,732,20,1,Outbound
CDR_00002523,2024-01-31 12:08:28,Agent_004,Collection_Drive,TRUNK_PRIMARY,+17064556106,Disconnected,0,16,0,Outbound
CDR_00003055,2024-01-31 12:13:37,Agent_019,Collection_Drive,SIP_GATEWAY_2,+18054402273,Voicemail,6,20,0,Outbound
CDR_00004948,2024-01-31 12:20:01,Agent_005,Customer_Retention,TRUNK_PRIMARY,+14532231471,Voicemail,23,29,0,Outbound
CDR_00003215,2024-01-31 12:30:20,Agent_001,Sales_Campaign_Q1,SIP_GATEWAY_2,+12958092057,Interested,88,10,2,Outbound
CDR_00000437,2024-01-31 12:31:08,Agent_005,Collection_Drive,TRUNK_BACKUP,+18935050637,Callback Scheduled,159,13,19,Outbound
CDR_00004566,2024-01-31 12:44:17,Agent_018,Lead_Generation_2024,TRUNK_PRIMARY,+18004412355,Busy,0,51,0,Outbound
CDR_00002314,2024-01-31 13:05:13,Agent_016,Sales_Campaign_Q1,SIP_GATEWAY_2,+19546645056,No Answer,0,49,0,Outbound
CDR_00004406,2024-01-31 13:23:55,Agent_013,New_Product_Launch,VOIP_LINE_B,+19185133458,Not Interested,173,15,5,Outbound
CDR_00004253,2024-01-31 13:28:36,Agent_006,Collection_Drive,TRUNK_PRIMARY,+19548047408,No Answer,0,54,0,Outbound
CDR_00002740,2024-01-31 13:30:34,Agent_020,Collection_Drive,TRUNK_BACKUP,+16728945072,Wrong Number,20,28,0,Outbound
CDR_00002167,2024-01-31 13:41:24,Agent_009,Lead_Generation_2024,TRUNK_PRIMARY,+18561835132,Interested,204,9,28,Outbound
CDR_00000821,2024-01-31 13:46:04,Agent_015,Survey_Campaign,TRUNK_BACKUP,+15123871655,No Answer,0,40,0,Outbound
CDR_00004854,2024-01-31 14:13:41,Agent_017,Survey_Campaign,TRUNK_BACKUP,+17669083310,Not Interested,136,21,16,Outbound
CDR_00003508,2024-01-31 14:27:37,Agent_005,Lead_Generation_2024,SIP_GATEWAY_2,+13736081712,Sale,891,4,1,Outbound
CDR_00004150,2024-01-31 14:38:59,Agent_018,New_Product_Launch,SIP_GATEWAY_1,+18829325027,Interested,221,21,21,Outbound
CDR_00004907,2024-01-31 14:41:47,Agent_009,Collection_Drive,VOIP_LINE_B,+19568936650,Not Interested,141,3,16,Outbound
CDR_00000065,2024-01-31 14:50:58,Agent_009,Lead_Generation_2024,VOIP_LINE_B,+13291364790,No Answer,0,39,0,Outbound
CDR_00000541,2024-01-31 14:57:41,Agent_007,New_Product_Launch,SIP_GATEWAY_1,+12164582584,Callback Scheduled,152,23,22,Outbound
CDR_00001714,2024-01-31 16:07:44,Agent_012,Sales_Campaign_Q1,TRUNK_BACKUP,+16441546065,No Answer,0,45,0,Outbound
CDR_00002004,2024-01-31 16:18:20,Agent_014,Lead_Generation_2024,VOIP_LINE_B,+18846365367,Wrong Number,11,27,0,Outbound
CDR_00001545,2024-01-31 16:31:58,Agent_012,Collection_Drive,VOIP_LINE_A,+14525778709,Busy,0,47,0,Outbound
CDR_00000328,2024-01-31 16:39:12,Agent_010,Lead_Generation_2024,SIP_GATEWAY_1,+12893686754,Callback Scheduled,267,7,22,Outbound
CDR_00004826,2024-01-31 16:47:02,Agent_017,Sales_Campaign_Q1,SIP_GATEWAY_2,+12338402017,No Answer,0,55,0,Outbound
CDR_00001009,2024-01-31 16:51:42,Agent_012,Sales_Campaign_Q1,VOIP_LINE_A,+16883910517,Callback Scheduled,99,6,27,Outbound
CDR_00003800,2024-01-31 16:53:19,Agent_013,Collection_Drive,VOIP_LINE_A,+19141872506,Not Interested,41,21,0,Outbound
CDR_00001491,2024-01-31 17:05:33,Agent_011,New_Product_Launch,TRUNK_PRIMARY,+16323580555,Busy,0,43,0,Outbound
CDR_00002386,2024-01-31 17:30:37,Agent_003,Customer_Retention,SIP_GATEWAY_2,+17882854972,Not Interested,137,30,26,Outbound
CDR_00004419,2024-01-31 17:51:30,Agent_007,Survey_Campaign,SIP_GATEWAY_1,+14416096029,Voicemail,6,26,0,Outbound
CDR_00001718,2024-01-31 18:13:06,Agent_020,Collection_Drive,TRUNK_PRIMARY,+14267641218,No Answer,0,47,0,Outbound
CDR_00002144,2024-01-31 18:13:43,Agent_015,Customer_Retention,SIP_GATEWAY_1,+18376310498,Busy,0,47,0,Outbound
CDR_00004320,2024-01-31 18:18:25,Agent_010,Survey_Campaign,TRUNK_PRIMARY,+18384574436,Disconnected,0,28,0,Outbound
CDR_00002782,2024-01-31 18:52:34,Agent_016,Sales_Campaign_Q1,VOIP_LINE_A,+14783840280,Not Interested,123,6,25,Outbound
CDR_00003419,2024-01-31 19:29:24,Agent_007,Survey_Campaign,SIP_GATEWAY_2,+16202600919,Do Not Call,173,14,10,Outbound
CDR_00004523,2024-01-31 20:10:35,Agent_018,Sales_Campaign_Q1,TRUNK_BACKUP,+13384104886,Voicemail,10,19,0,Outbound
CDR_00003979,2024-01-31 20:48:20,Agent_011,Collection_Drive,TRUNK_BACKUP,+16056002215,No Answer,0,18,0,Outbound
CDR_00001944,2024-02-01 08:48:44,Agent_014,Collection_Drive,SIP_GATEWAY_2,+14007971935,Do Not Call,46,10,0,Outbound
CDR_00000111,2024-02-01 08:48:46,Agent_008,Customer_Retention,SIP_GATEWAY_1,+19629734045,Callback Scheduled,153,23,4,Outbound
CDR_00000576,2024-02-01 08:50:19,Agent_019,Lead_Generation_2024,SIP_GATEWAY_1,+13325622870,Fax/Modem,0,32,0,Outbound
CDR_00004314,2024-02-01 09:19:02,Agent_003,Sales_Campaign_Q1,VOIP_LINE_B,+12959963210,Wrong Number,14,13,0,Outbound
CDR_00002642,2024-02-01 09:28:47,Agent_013,New_Product_Launch,VOIP_LINE_A,+18626531203,Transferred,42,9,0,Outbound
CDR_00000710,2024-02-01 10:00:10,Agent_013,Sales_Campaign_Q1,SIP_GATEWAY_2,+14494737472,Callback Scheduled,268,23,30,Outbound
CDR_00004431,2024-02-01 10:11:35,Agent_004,Sales_Campaign_Q1,VOIP_LINE_B,+18208434249,Transferred,70,28,27,Outbound
CDR_00000115,2024-02-01 10:23:44,Agent_013,Survey_Campaign,TRUNK_BACKUP,+13625911724,Interested,160,16,17,Outbound
CDR_00000039,2024-02-01 10:27:52,Agent_016,Customer_Retention,VOIP_LINE_B,+12955881765,Voicemail,17,12,0,Outbound
CDR_00003732,2024-02-01 10:37:19,Agent_015,Customer_Retention,SIP_GATEWAY_2,+19222717132,Disconnected,0,60,0,Outbound
CDR_00001936,2024-02-01 10:37:57,Agent_003,New_Product_Launch,TRUNK_PRIMARY,+17593127655,No Answer,0,48,0,Outbound
CDR_00003289,2024-02-01 10:45:03,Agent_020,Collection_Drive,VOIP_LINE_B,+19755863210,Do Not Call,125,21,29,Outbound
CDR_00001248,2024-02-01 11:15:11,Agent_008,Collection_Drive,SIP_GATEWAY_1,+16976400669,Callback Scheduled,195,16,18,Outbound
CDR_00001044,2024-02-01 11:23:13,Agent_004,Collection_Drive,VOIP_LINE_A,+15794605057,No Answer,0,26,0,Outbound
CDR_00000907,2024-02-01 12:04:36,Agent_009,Survey_Campaign,VOIP_LINE_A,+15048732172,Sale,455,11,5,Outbound
CDR_00000731,2024-02-01 12:06:39,Agent_004,Sales_Campaign_Q1,SIP_GATEWAY_2,+17481229747,Busy,0,15,0,Outbound
CDR_00004844,2024-02-01 12:14:03,Agent_006,Sales_Campaign_Q1,TRUNK_PRIMARY,+12353816998,Disconnected,0,20,0,Outbound
CDR_00004023,2024-02-01 12:18:54,Agent_007,Survey_Campaign,VOIP_LINE_B,+13991813688,Wrong Number,15,18,0,Outbound
CDR_00001690,2024-02-01 12:19:22,Agent_019,Survey_Campaign,TRUNK_PRIMARY,+15495553762,No Answer,0,31,0,Outbound
CDR_00004499,2024-02-01 12:30:46,Agent_003,Sales_Campaign_Q1,SIP_GATEWAY_1,+13131457217,No Answer,0,34,0,Outbound
CDR_00001746,2024-02-01 12:37:06,Agent_014,Customer_Retention,VOIP_LINE_B,+17966596649,Not Interested,46,24,0,Outbound
CDR_00003038,2024-02-01 12:42:13,Agent_015,Survey_Campaign,TRUNK_BACKUP,+14062490672,Not Interested,33,12,0,Outbound
CDR_00002341,2024-02-01 13:02:17,Agent_019,Lead_Generation_2024,TRUNK_PRIMARY,+13114235941,Voicemail,13,29,0,Outbound
CDR_00003376,2024-02-01 13:04:37,Agent_013,Sales_Campaign_Q1,TRUNK_PRIMARY,+14779507985,Not Interested,103,12,5,Outbound
CDR_00001213,2024-02-01 13:18:02,Agent_012,Customer_Retention,VOIP_LINE_B,+19843826349,Wrong Number,17,10,0,Outbound
CDR_00003731,2024-02-01 13:21:09,Agent_002,Sales_Campaign_Q1,SIP_GATEWAY_2,+17191700978,Not Interested,62,20,7,Outbound
CDR_00000262,2024-02-01 13:25:57,Agent_012,Collection_Drive,VOIP_LINE_A,+12335006042,Voicemail,11,23,0,Outbound
CDR_00004031,2024-02-01 13:26:36,Agent_010,New_Product_Launch,SIP_GATEWAY_2,+14761281461,Wrong Number,18,8,0,Outbound
CDR_00002966,2024-02-01 14:02:19,Agent_012,New_Product_Launch,TRUNK_PRIMARY,+15687791764,No Answer,0,21,0,Outbound
CDR_00003843,2024-02-01 14:09:04,Agent_020,Customer_Retention,TRUNK_BACKUP,+18649497916,Not Interested,20,16,0,Outbound
CDR_00002867,2024-02-01 14:12:33,Agent_003,Survey_Campaign,TRUNK_PRIMARY,+13102136313,Callback Scheduled,258,27,21,Outbound
CDR_00004574,2024-02-01 14:21:03,Agent_001,Survey_Campaign,TRUNK_PRIMARY,+16722018441,Do Not Call,159,7,27,Outbound
CDR_00002338,2024-02-01 14:23:03,Agent_020,Collection_Drive,TRUNK_PRIMARY,+18625731609,Not Interested,101,25,20,Outbound
CDR_00003837,2024-02-01 14:27:34,Agent_012,Lead_Generation_2024,TRUNK_BACKUP,+13407603878,Interested,253,29,8,Outbound
CDR_00003352,2024-02-01 15:02:22,Agent_013,Sales_Campaign_Q1,TRUNK_BACKUP,+19981192496,No Answer,0,27,0,Outbound
CDR_00004812,2024-02-01 15:08:26,Agent_008,New_Product_Launch,VOIP_LINE_A,+17962403683,No Answer,0,49,0,Outbound
CDR_00000803,2024-02-01 15:19:24,Agent_007,Lead_Generation_2024,VOIP_LINE_B,+13122385048,Do Not Call,55,26,0,Outbound
CDR_00001919,2024-02-01 15:19:25,Agent_009,Customer_Retention,VOIP_LINE_A,+16603515505,Transferred,79,21,20,Outbound
CDR_00004850,2024-02-01 15:45:27,Agent_015,Lead_Generation_2024,VOIP_LINE_A,+19603026084,No Answer,0,46,0,Outbound
CDR_00003154,2024-02-01 15:47:15,Agent_015,Sales_Campaign_Q1,VOIP_LINE_B,+12315435589,Interested,172,30,1,Outbound
CDR_00004617,2024-02-01 16:01:33,Agent_012,Lead_Generation_2024,SIP_GATEWAY_2,+15865446807,Interested,116,16,4,Outbound
CDR_00000569,2024-02-01 16:10:57,Agent_006,Customer_Retention,VOIP_LINE_A,+15589407535,Wrong Number,26,28,0,Outbound
CDR_00000876,2024-02-01 16:47:33,Agent_005,Collection_Drive,TRUNK_BACKUP,+12838188049,Not Interested,172,29,22,Outbound
CDR_00002511,2024-02-01 16:59:03,Agent_003,Customer_Retention,VOIP_LINE_B,+17279097523,Interested,291,29,21,Outbound
CDR_00002584,2024-02-01 17:08:54,Agent_015,Sales_Campaign_Q1,TRUNK_BACKUP,+15827574452,Not Interested,104,17,14,Outbound
CDR_00000827,2024-02-01 17:12:04,Agent_007,Collection_Drive,SIP_GATEWAY_1,+17222659887,Not Interested,147,21,8,Outbound
CDR_00001043,2024-02-01 17:24:46,Agent_016,Customer_Retention,TRUNK_PRIMARY,+17022600891,Not Interested,53,27,0,Outbound
CDR_00003226,2024-02-01 17:26:12,Agent_007,Customer_Retention,SIP_GATEWAY_1,+15603285842,No Answer,0,18,0,Outbound
CDR_00000190,2024-02-01 17:55:39,Agent_018,New_Product_Launch,VOIP_LINE_A,+19266294029,Wrong Number,15,6,0,Outbound
CDR_00002806,2024-02-01 17:56:27,Agent_012,Survey_Campaign,TRUNK_BACKUP,+13729840868,No Answer,0,55,0,Outbound
CDR_00001519,2024-02-01 18:18:37,Agent_006,Lead_Generation_2024,SIP_GATEWAY_1,+16794801701,No Answer,0,30,0,Outbound
CDR_00004920,2024-02-01 18:40:14,Agent_002,New_Product_Launch,SIP_GATEWAY_1,+16665987817,Callback Scheduled,267,9,3,Outbound
CDR_00003507,2024-02-01 20:23:48,Agent_003,Lead_Generation_2024,SIP_GATEWAY_2,+19427488135,Busy,0,45,0,Outbound
CDR_00000243,2024-02-02 08:13:19,Agent_019,Collection_Drive,VOIP_LINE_B,+17504735627,No Answer,0,51,0,Outbound
CDR_00001574,2024-02-02 08:30:56,Agent_008,Sales_Campaign_Q1,SIP_GATEWAY_1,+15786090656,Do Not Call,42,4,0,Outbound
CDR_00001200,2024-02-02 08:32:14,Agent_010,Customer_Retention,TRUNK_PRIMARY,+16963421721,Voicemail,15,4,0,Outbound
CDR_00000795,2024-02-02 08:32:47,Agent_006,Lead_Generation_2024,VOIP_LINE_A,+17782473731,No Answer,0,47,0,Outbound
CDR_00000566,2024-02-02 09:19:42,Agent_012,Customer_Retention,TRUNK_BACKUP,+17306873926,No Answer,0,23,0,Outbound
CDR_00002610,2024-02-02 09:20:51,Agent_011,Customer_Retention,SIP_GATEWAY_1,+17155582729,No Answer,0,58,0,Outbound
CDR_00000558,2024-02-02 09:32:40,Agent_005,New_Product_Launch,SIP_GATEWAY_2,+14339184272,No Answer,0,49,0,Outbound
CDR_00003526,2024-02-02 09:33:28,Agent_018,Survey_Campaign,SIP_GATEWAY_1,+16734399025,Sale,673,23,10,Outbound
CDR_00004682,2024-02-02 09:53:50,Agent_007,Customer_Retention,VOIP_LINE_A,+15277202067,Not Interested,93,5,12,Outbound
CDR_00002738,2024-02-02 09:56:09,Agent_013,Customer_Retention,TRUNK_PRIMARY,+13088243282,Language Barrier,59,5,0,Outbound
CDR_00001963,2024-02-02 10:04:46,Agent_015,Survey_Campaign,TRUNK_BACKUP,+16555536697,Do Not Call,170,22,27,Outbound
CDR_00000412,2024-02-02 10:43:22,Agent_002,Sales_Campaign_Q1,TRUNK_PRIMARY,+15627046845,Callback Scheduled,106,26,10,Outbound
CDR_00004346,2024-02-02 10:53:11,Agent_014,Survey_Campaign,TRUNK_PRIMARY,+12763102710,Busy,0,60,0,Outbound
CDR_00004692,2024-02-02 10:53:39,Agent_010,Lead_Generation_2024,VOIP_LINE_A,+15703878181,Not Interested,99,11,0,Outbound
CDR_00001950,2024-02-02 11:18:25,Agent_013,Customer_Retention,TRUNK_PRIMARY,+18898514105,Not Interested,113,11,18,Outbound
CDR_00001074,2024-02-02 11:28:47,Agent_008,Collection_Drive,TRUNK_BACKUP,+17673638779,No Answer,0,41,0,Outbound
CDR_00003536,2024-02-02 11:30:14,Agent_003,Customer_Retention,VOIP_LINE_B,+18813864632,No Answer,0,32,0,Outbound
CDR_00000326,2024-02-02 11:33:09,Agent_020,Lead_Generation_2024,SIP_GATEWAY_1,+17894782837,Callback Scheduled,208,3,15,Outbound
CDR_00001902,2024-02-02 11:39:06,Agent_007,Survey_Campaign,SIP_GATEWAY_1,+13257321769,Not Interested,54,30,0,Outbound
CDR_00001929,2024-02-02 11:41:51,Agent_014,New_Product_Launch,TRUNK_PRIMARY,+18481628593,Interested,86,14,22,Outbound
CDR_00004254,2024-02-02 11:52:39,Agent_017,Collection_Drive,TRUNK_PRIMARY,+16084788826,Do Not Call,90,17,3,Outbound
CDR_00004612,2024-02-02 11:59:42,Agent_004,Collection_Drive,TRUNK_PRIMARY,+18215159921,Disconnected,0,57,0,Outbound
CDR_00002212,2024-02-02 12:10:56,Agent_003,Customer_Retention,VOIP_LINE_A,+15238518874,Fax/Modem,0,34,0,Outbound
CDR_00000447,2024-02-02 12:17:55,Agent_010,Collection_Drive,VOIP_LINE_A,+14446601404,Not Interested,36,6,0,Outbound
CDR_00002243,2024-02-02 12:21:29,Agent_011,Sales_Campaign_Q1,VOIP_LINE_B,+19592456110,Not Interested,94,27,0,Outbound
CDR_00002833,2024-02-02 12:25:06,Agent_009,Sales_Campaign_Q1,VOIP_LINE_A,+12959959763,Busy,0,33,0,Outbound
CDR_00000674,2024-02-02 12:40:08,Agent_002,Customer_Retention,SIP_GATEWAY_2,+12857996121,Busy,0,33,0,Outbound
CDR_00001676,2024-02-02 12:45:47,Agent_015,Customer_Retention,VOIP_LINE_A,+16781965774,Interested,165,28,29,Outbound
CDR_00003777,2024-02-02 13:01:03,Agent_003,Survey_Campaign,VOIP_LINE_B,+15128018144,No Answer,0,32,0,Outbound
CDR_00002492,2024-02-02 13:05:47,Agent_014,Survey_Campaign,SIP_GATEWAY_2,+14419606619,Sale,454,15,17,Outbound
CDR_00000233,2024-02-02 13:06:51,Agent_010,New_Product_Launch,TRUNK_PRIMARY,+13829895880,Busy,0,40,0,Outbound
CDR_00002395,2024-02-02 13:34:24,Agent_007,New_Product_Launch,SIP_GATEWAY_2,+18658217936,Disconnected,0,27,0,Outbound
CDR_00003572,2024-02-02 13:58:04,Agent_006,Survey_Campaign,VOIP_LINE_B,+19398295707,Wrong Number,30,28,0,Outbound
CDR_00002170,2024-02-02 14:14:14,Agent_009,Lead_Generation_2024,TRUNK_PRIMARY,+12939397420,Not Interested,105,18,7,Outbound
CDR_00002101,2024-02-02 14:22:49,Agent_007,Survey_Campaign,VOIP_LINE_B,+18787540523,Interested,153,21,22,Outbound
CDR_00004564,2024-02-02 14:36:25,Agent_009,Customer_Retention,SIP_GATEWAY_2,+12309839649,Sale,850,30,12,Outbound
CDR_00001276,2024-02-02 14:50:19,Agent_003,Customer_Retention,TRUNK_PRIMARY,+16867495369,Do Not Call,93,18,1,Outbound
CDR_00004862,2024-02-02 15:09:55,Agent_019,Sales_Campaign_Q1,VOIP_LINE_A,+19453951625,Sale,523,24,23,Outbound
CDR_00000336,2024-02-02 15:12:04,Agent_008,Sales_Campaign_Q1,VOIP_LINE_B,+19153917515,Do Not Call,148,20,17,Outbound
CDR_00003833,2024-02-02 15:15:56,Agent_009,New_Product_Launch,TRUNK_PRIMARY,+12467453958,No Answer,0,59,0,Outbound
CDR_00001045,2024-02-02 15:40:02,Agent_019,Customer_Retention,VOIP_LINE_A,+16052218534,No Answer,0,26,0,Outbound
CDR_00000983,2024-02-02 16:06:27,Agent_006,Customer_Retention,VOIP_LINE_A,+14166183927,Not Interested,146,18,3,Outbound
CDR_00004355,2024-02-02 16:12:34,Agent_008,Collection_Drive,SIP_GATEWAY_2,+14282233609,Callback Scheduled,144,16,10,Outbound
CDR_00002596,2024-02-02 16:18:12,Agent_001,Lead_Generation_2024,SIP_GATEWAY_1,+18311402989,Sale,627,9,13,Outbound
CDR_00000009,2024-02-02 17:29:53,Agent_020,Sales_Campaign_Q1,SIP_GATEWAY_2,+19495477931,Voicemail,12,29,0,Outbound
CDR_00000826,2024-02-02 17:36:41,Agent_013,Lead_Generation_2024,VOIP_LINE_B,+16098642631,Callback Scheduled,272,3,26,Outbound
CDR_00001275,2024-02-02 17:46:18,Agent_009,New_Product_Launch,TRUNK_PRIMARY,+18368504903,Callback Scheduled,83,26,7,Outbound
CDR_00004433,2024-02-02 17:55:47,Agent_009,Survey_Campaign,TRUNK_BACKUP,+12666896997,Do Not Call,117,16,28,Outbound
CDR_00000410,2024-02-02 18:27:54,Agent_006,Survey_Campaign,SIP_GATEWAY_1,+13189715088,Not Interested,113,17,19,Outbound
CDR_00002923,2024-02-02 18:52:55,Agent_019,Survey_Campaign,VOIP_LINE_A,+18889759945,Voicemail,14,16,0,Outbound
CDR_00004620,2024-02-02 19:15:52,Agent_012,Customer_Retention,VOIP_LINE_A,+18542613742,No Answer,0,39,0,Outbound
CDR_00004019,2024-02-03 08:01:41,Agent_017,Sales_Campaign_Q1,SIP_GATEWAY_1,+13374156510,Not Interested,175,16,3,Outbound
CDR_00000716,2024-02-03 08:17:08,Agent_020,Lead_Generation_2024,TRUNK_BACKUP,+15062618516,Language Barrier,174,11,20,Outbound
CDR_00001787,2024-02-03 08:19:14,Agent_016,Survey_Campaign,TRUNK_BACKUP,+15418072898,Not Interested,141,21,25,Outbound
CDR_00001310,2024-02-03 08:20:42,Agent_011,Customer_Retention,VOIP_LINE_A,+16914274552,No Answer,0,20,0,Outbound
CDR_00004744,2024-02-03 08:22:58,Agent_008,New_Product_Launch,SIP_GATEWAY_1,+19782811443,No Answer,0,36,0,Outbound
CDR_00004789,2024-02-03 08:40:28,Agent_006,Collection_Drive,SIP_GATEWAY_2,+18104426273,Not Interested,47,5,0,Outbound
CDR_00000770,2024-02-03 08:48:41,Agent_014,Sales_Campaign_Q1,TRUNK_BACKUP,+18709374554,Sale,171,16,17,Outbound
CDR_00001849,2024-02-03 08:50:29,Agent_018,Sales_Campaign_Q1,SIP_GATEWAY_1,+12858070867,Interested,191,27,22,Outbound
CDR_00003658,2024-02-03 09:07:39,Agent_012,Sales_Campaign_Q1,SIP_GATEWAY_2,+16384476133,Wrong Number,6,7,0,Outbound
CDR_00002355,2024-02-03 09:14:15,Agent_006,Sales_Campaign_Q1,TRUNK_BACKUP,+17036763837,Busy,0,49,0,Outbound
CDR_00001316,2024-02-03 09:31:00,Agent_018,Survey_Campaign,SIP_GATEWAY_2,+15606569620,Interested,232,30,6,Outbound
CDR_00004107,2024-02-03 09:56:34,Agent_006,Sales_Campaign_Q1,VOIP_LINE_A,+19012013752,Not Interested,54,27,0,Outbound
CDR_00001294,2024-02-03 10:35:30,Agent_017,Customer_Retention,SIP_GATEWAY_1,+17771180594,Not Interested,121,17,8,Outbound
CDR_00001806,2024-02-03 11:15:34,Agent_010,Collection_Drive,TRUNK_BACKUP,+13485183666,Interested,182,7,7,Outbound
CDR_00000116,2024-02-03 11:27:36,Agent_015,New_Product_Launch,VOIP_LINE_B,+13502877940,Voicemail,22,29,0,Outbound
CDR_00001096,2024-02-03 11:28:23,Agent_006,Survey_Campaign,TRUNK_BACKUP,+16595475795,No Answer,0,27,0,Outbound
CDR_00001755,2024-02-03 11:33:51,Agent_013,Customer_Retention,SIP_GATEWAY_1,+19291269463,Language Barrier,59,8,0,Outbound
CDR_00003292,2024-02-03 11:39:14,Agent_020,Lead_Generation_2024,TRUNK_PRIMARY,+15328602247,Busy,0,29,0,Outbound
CDR_00003681,2024-02-03 11:57:09,Agent_020,Customer_Retention,TRUNK_BACKUP,+14286465771,No Answer,0,43,0,Outbound
CDR_00004801,2024-02-03 12:00:23,Agent_014,Survey_Campaign,TRUNK_BACKUP,+12276882084,Not Interested,42,16,0,Outbound
CDR_00002470,2024-02-03 12:02:22,Agent_015,Collection_Drive,TRUNK_PRIMARY,+13367646471,Sale,398,12,6,Outbound
CDR_00003680,2024-02-03 12:02:45,Agent_019,Lead_Generation_2024,VOIP_LINE_B,+15809950639,No Answer,0,44,0,Outbound
CDR_00004917,2024-02-03 12:10:33,Agent_004,Lead_Generation_2024,TRUNK_PRIMARY,+14824330751,Voicemail,10,16,0,Outbound
CDR_00004472,2024-02-03 12:12:37,Agent_008,Collection_Drive,SIP_GATEWAY_2,+18349473399,Voicemail,10,23,0,Outbound
CDR_00001605,2024-02-03 12:13:35,Agent_002,New_Product_Launch,SIP_GATEWAY_2,+15722778050,Callback Scheduled,192,25,15,Outbound
CDR_00002295,2024-02-03 12:17:51,Agent_018,New_Product_Launch,SIP_GATEWAY_2,+13678567506,Not Interested,88,16,4,Outbound
CDR_00003697,2024-02-03 12:24:45,Agent_003,Sales_Campaign_Q1,TRUNK_PRIMARY,+12789521468,Transferred,110,16,26,Outbound
CDR_00003063,2024-02-03 12:36:44,Agent_019,Customer_Retention,SIP_GATEWAY_2,+15836137376,Fax/Modem,0,38,0,Outbound
CDR_00003006,2024-02-03 12:37:41,Agent_002,Survey_Campaign,TRUNK_BACKUP,+16373807166,Language Barrier,123,22,25,Outbound
CDR_00004475,2024-02-03 13:03:46,Agent_015,Sales_Campaign_Q1,SIP_GATEWAY_2,+18355045542,Sale,238,18,18,Outbound
CDR_00004279,2024-02-03 13:20:00,Agent_003,Lead_Generation_2024,VOIP_LINE_A,+17388372553,No Answer,0,23,0,Outbound
CDR_00002296,2024-02-03 13:28:19,Agent_014,Collection_Drive,TRUNK_BACKUP,+19578201722,Interested,97,30,19,Outbound
CDR_00002948,2024-02-03 13:51:16,Agent_002,Survey_Campaign,TRUNK_BACKUP,+17268423292,Fax/Modem,0,21,0,Outbound
CDR_00000671,2024-02-03 13:55:56,Agent_011,Survey_Campaign,TRUNK_BACKUP,+12368367559,No Answer,0,35,0,Outbound
CDR_00000483,2024-02-03 13:58:00,Agent_008,Customer_Retention,TRUNK_BACKUP,+19304987743,Not Interested,82,16,26,Outbound
CDR_00001955,2024-02-03 14:11:33,Agent_011,Sales_Campaign_Q1,SIP_GATEWAY_1,+16674215032,Language Barrier,167,14,1,Outbound
CDR_00001668,2024-02-03 14:17:15,Agent_015,Survey_Campaign,SIP_GATEWAY_1,+13432499176,No Answer,0,17,0,Outbound
CDR_00003775,2024-02-03 14:26:36,Agent_020,New_Product_Launch,SIP_GATEWAY_2,+19482209372,Interested,209,11,23,Outbound
CDR_00003018,2024-02-03 14:39:00,Agent_008,Lead_Generation_2024,SIP_GATEWAY_1,+12563585533,Interested,247,20,22,Outbound
CDR_00004548,2024-02-03 14:41:59,Agent_001,New_Product_Launch,VOIP_LINE_A,+14829381079,Voicemail,13,11,0,Outbound
CDR_00002135,2024-02-03 14:44:30,Agent_013,Survey_Campaign,VOIP_LINE_A,+12619819227,Sale,4,14,0,Outbound
CDR_00002500,2024-02-03 14:45:11,Agent_012,Collection_Drive,TRUNK_BACKUP,+18953282041,No Answer,0,37,0,Outbound
CDR_00003420,2024-02-03 14:45:33,Agent_011,Lead_Generation_2024,TRUNK_BACKUP,+19557262239,Not Interested,100,25,14,Outbound
CDR_00000774,2024-02-03 14:46:51,Agent_017,Customer_Retention,VOIP_LINE_B,+16897185066,Busy,0,17,0,Outbound
